,city,country,id,latitude,longitude,name,state,zip
313,Rutland,US,VT78,43.6071,-72.9733,Maple Leaf Mutts,VT,5701
314,Pleasant Valley,US,CT199,41.9889,-72.5679,Mary's Kitty Korner,CT,6082
315,Lisbon,US,CT410,41.6046,-71.9845,"Compassion For Cats, New London County",CT,6351
316,Griswold,US,CT525,41.6046,-71.9845,Wings of Freedom Animal Rescue,CT,6351
317,Wakefield,US,RI121,41.4372,-71.5019,Save One Soul Animal Rescue League,RI,2880
318,Willimantic,US,CT386,41.7137,-72.2114,Town of Windham Animal Control,CT,6226
319,Coventry,US,CT286,41.7823,-72.3276,Kitty Angels of Connecticut Inc,CT,6238
320,Coventry,US,CT549,41.7823,-72.3276,Whitey's Only Wish Rescue Inc,CT,6238
321,Wakefield,US,RI33,41.4292,-71.5235,South Kingstown Animal Shelter,RI,2879
322,Westfield,US,MA341,42.1279,-72.7503,Westfield Homeless Cat Project,MA,1085
323,Westfield,US,MA70,42.1279,-72.7503,Westfield Animal Shelter,MA,1085
324,East Montpelier,US,VT08,44.2719,-72.4883,Central Vermont Humane Society,VT,5651
325,Vernon,US,CT453,41.8465,-72.4636,Sarah's Second Chance Dog Rescue,CT,6066
326,Vernon,US,CT504,41.8465,-72.4636,"Little Feet, Big Heart Rescue",CT,6066
327,Vernon,US,CT522,41.8465,-72.4636,The Cats Meow Animal Rescue League,CT,6066
328,Searsmont,US,ME156,44.3617,-69.1956,Miracle German Shepherd Dog Rescue of Maine,ME,4973
329,Huntington,US,MA210,42.2329,-72.8816,In Honey's Memory Cat Shelter,MA,1050
330,East Windsor,US,CT544,41.918,-72.6051,Brooke's Angels Rescue,CT,6088
331,Shaftsbury,US,VT18,43.0115,-73.192,Second Chance Animal Center,VT,5262
332,Fairfield,US,ME41,44.6143,-69.6385,Save Our Strays,ME,4937
333,Southwick,US,MA202,42.0512,-72.7488,Southwick Animal Control Facility,MA,1077
334,Montpelier,US,VT50,44.2585,-72.5708,Good Karma Rescue Inc.,VT,5602
335,Windsor Locks,US,CT540,41.9306,-72.6435,Hole In One Animal Rescue,CT,6096
336,Bolton,US,CT220,41.768,-72.4401,Sadie Mae Foundation,CT,6043
337,Lebanon,US,CT248,41.6373,-72.2376,Majestic Waterfowl Sanctuary,CT,6249
338,Lebanon,US,CT474,41.6373,-72.2376,CT Herding Dog Rescue,CT,6249
339,South Windsor,US,CT96,41.8346,-72.5583,South Windsor Police,CT,6074
340,Preston,US,CT110,41.5115,-72.0178,Preston Animal Control,CT,6365
341,Charlestown,US,RI18,41.3824,-71.6606,Charlestown Animal Shelter,RI,2813
342,Charlestown,US,RI120,41.3824,-71.6606,FairyDogMother Rescue,RI,2813
343,Manchester,US,CT556,41.79854870000001,-72.5323139,Monkey's Pack,CT,6042
344,Manchester,US,CT272,41.7778,-72.5211,The Queenie Foundation Inc.,CT,6040
345,Manchester,US,CT477,41.77780151,-72.52110291,Pack Leaders Dog Rescue of CT,CT,6040
346,Manchester,US,CT145,41.7758,-72.5219,Our Companions Animal Rescue,CT,6045
347,Granville,US,MA363,42.0583,-72.8564,Rainbow Rescues Inc,MA,1034
348,Windsor,US,CT260,41.8567,-72.6648,Town of Windsor Animal Control,CT,6095
349,Windsor,US,CT291,41.8567,-72.6648,Connecticut Cat Connection,CT,6095
350,North Granby,US,CT148,42.0087,-72.8394,The Nutmeg Weimaraner Club,CT,6060
351,Ledyard,US,CT90,41.4509,-72.0065,Ledyard Animal Control,CT,6339
352,Nantucket,US,MA129,41.2795,-70.1057,Nantucket Safe Harbor for Animals (NiSHA),MA,2554
353,East Hartland,US,CT228,41.9595,-72.7982,Bandits Place,CT,6035
354,Granby,US,CT324,41.9595,-72.7982,Forever Feisty Chinchilla Rescue Inc.,CT,6035
355,Westerly,US,RI06,41.3651,-71.8024,Westerly Animal Control,RI,2891
356,Stonington,US,CT287,41.3728,-71.8585,Stonington Animal Care & Control,CT,6379
357,Pawcatuck,US,CT481,41.3728,-71.8585,Stonington Animal Rescue Project,CT,6379
358,East Hartford,US,CT499,41.78,-72.6209,East Hartford Animal Control,CT,6108
359,Waitsfield,US,VT47,44.1904,-72.8275,Golden Huggs Rescue Inc,VT,5673
360,Uncasville,US,CT409,41.4636,-72.1045,"Focus on Ferals, Inc.",CT,6382
361,Skowhegan,US,ME20,44.7689,-69.7146,Somerset Humane Society,ME,4976
362,East Hartford,US,CT109,41.746,-72.6079,Protectors of Animals,CT,6118
363,Bloomfield,US,CT258,41.8299,-72.7254,"The Simon Foundation, Inc.",CT,6002
364,Glastonbury,US,CT157,41.7068,-72.5745,Glastonbury Animal Control,CT,6033
365,Glastonbury,US,CT246,41.7068,-72.5745,We Adopt Greyhounds Inc.,CT,6033
366,Glastonbury,US,CT371,41.7068,-72.5745,The Chi Society of CT,CT,6033
367,Simsbury,US,CT547,41.8771,-72.8206,Odies Orchard Hill Rescue,CT,6070
368,Mystic,US,CT456,41.3613,-71.976,CT Animal House Inc.,CT,6355
369,Wolcott,US,VT54,44.5426,-72.4542,Justice For Dogs,VT,5680
370,Hartford,US,CT388,41.7476,-72.6959,"Ferret Association of Connecticut, Inc",CT,6106
371,Buskirk,US,NY1020,42.9526,-73.434,HeartsHerd Animal Sanctuary,NY,12028
372,Groton,US,CT509,41.3499,-72.0505,Friday's Rescue Foundation,CT,6340
373,East Hampton,US,CT502,41.5765,-72.50399999999998,Connecticut Draft Horse Rescue,CT,6424
374,West Hartford,US,CT132,41.7552,-72.7553,West Hartford Animal Control,CT,6107
375,West Hartford,US,CT531,41.7552,-72.7553,Addicus Legacy Dog Rescue,CT,6107
376,Lee,US,MA213,42.315,-73.2496,Northeast Pyr Rescue (NEPR),MA,1238
377,Rocky Hill,US,CT557,41.6601,-72.6614,Hearts United Cat Rescue,CT,6067
378,Canton,US,CT421,41.8338,-72.8924,Boot n' Kit Canine Rescue,CT,6019
379,Canton,US,CT523,41.8338,-72.8924,Dog Star Rescue,CT,6019
380,Middlebury,US,VT12,44.0244,-73.1717,Homeward Bound Animal Welfare Center,VT,5753
381,Newington,US,CT323,41.6886,-72.7308,Connecticut Humane Society - Newington,CT,6111
382,Colebrook,US,CT516,42.0212,-73.1041,Soul Mutts Rescue CT,CT,6021
383,Farmington,US,CT484,41.7197,-72.8325,Emily's Friends,CT,6034
384,New Britain,US,CT369,41.6659,-72.7706,City of New Britain CT Animal Control,CT,6051
385,Winsted,US,CT430,41.9212,-73.0582,Save a Best Friend Animal Rescue,CT,6098
386,Unionville,US,CT309,41.7499,-72.8896,Double Dog Rescue,CT,6085
387,Old Lyme,US,CT207,41.3425,-72.2949,Old Lyme Animal Control,CT,6371
388,Middletown,US,CT104,41.5486,-72.66199999999998,"Cat Tales, Inc.",CT,6457
389,Middletown,US,CT352,41.5486,-72.66199999999998,"IMPS - Internet Miniature Pinscher Service, Inc. - New England  region",CT,6457
390,Middletown,US,CT397,41.5486,-72.66199999999998,Wagging Tails Dog Rescue,CT,6457
391,Berlin,US,CT237,41.6239,-72.7685,Hidden Treasures Adoption Center,CT,6037
392,Cropseyville,US,NY976,42.7478,-73.5547,The Animal Support Project,NY,12052
393,Burlington,US,CT122,41.7637,-72.9472,Burlington Municipal Dog Pound,CT,6013
394,Queensbury,US,NY179,43.3046,-73.5817,SPCA of Upstate New York,NY,12839
395,Schuylerville,US,NY1260,43.0936,-73.6009,Community Animal Action Project,NY,12871
396,Plainville,US,CT144,41.6724,-72.8651,Plainville Animal Control,CT,6062
397,Plainville,US,CT532,41.6724,-72.8651,Fur-Gotten Tails Animal Rescue,CT,6062
398,Great Barrington,US,MA122,42.2103,-73.354,A Place For Us: Bonnie's Foster Home for Shelter Dogs,MA,1230
399,Higganum,US,CT537,41.4613,-72.5767,Little Arfin' Acres,CT,6441
400,Bucksport,US,ME129,44.5774,-68.8014,Bucksport Animal Shelter,ME,4416
401,Bristol,US,CT452,41.6816,-72.93,"Rescue Dog Village Guardian, Inc",CT,6010
402,Bristol,US,CT536,41.6816,-72.93,Everybunny Counts,CT,6010
403,Vergennes,US,VT90,44.1653,-73.2546,New England Helps Greek Strays,VT,5491
404,Hinesburg,US,VT87,44.3274,-73.1137,VT Dog Rescue,VT,5461
405,Southington,US,CT247,41.6105,-72.8701,Southington Animal Control,CT,6489
406,Southington,US,CT280,41.6105,-72.8701,Best Friends For Life Animal Rescue,CT,6489
407,Southington,US,CT490,41.6105,-72.8701,TOMcat Animal Rescue,CT,6489
408,Bristol,US,CT498,41.6717,-72.9497,Friends of the Bristol CT Animal Shelter,CT,6011
409,Harwinton,US,CT539,41.7723,-73.0716,"Furry Friends Foster and Rescue, Inc.",CT,6791
410,Torrington,US,CT383,41.8123,-73.117,Feline Friends,CT,6790
411,Torrington,US,CT412,41.8123,-73.117,East Coast Humane Society,CT,6790
412,Torrington,US,CT438,41.8123,-73.117,For the Love of Labs Rescue,CT,6790
413,Torrington,US,CT53,41.8123,-73.117,Second Chance Boxer Rescue,CT,6790
414,Torrington,US,CT460,41.8123,-73.117,Northwest Hills K9 Rescue,CT,6790
415,Queensbury,US,NY1155,43.3303,-73.6747,F.A.C.T. (Fight Animal Cruelty Today),NY,12804
416,Queensbury,US,NY1228,43.3303,-73.6747,Friends of Phoebie Animal Rescue Inc.,NY,12804
417,Ferrisburgh,US,VT61,44.2408,-73.2236,Heidi's Haven Rescue,VT,5456
418,Durham,US,CT308,41.4579,-72.6786,Almost Home for Cats,CT,6422
419,Durham,US,CT463,41.4579,-72.6786,Nutts4Mutts,CT,6422
420,Old Saybrook,US,CT196,41.2944,-72.3958,Old Saybrook Animal Control,CT,6475
421,Meriden,US,CT79,41.534,-72.7999,Meriden Animal Control/Saving Paws,CT,6450
422,Meriden,US,CT567,41.534,-72.7999,New Beginnings and Forever Homes,CT,6450
423,Wilton,US,NY508,43.1814,-73.6992,H.O.P.E,NY,12831
424,Wilton,US,NY1035,43.1814,-73.6992,11th Hour Canine Rescue New York,NY,12831
425,Meriden,US,CT20,41.5381,-72.8075,Meriden Humane Society,CT,6451
426,West Hartford,US,CT88,41.5811,-72.8694,Animal Friends of Connecticut,CT,6137
427,Killingworth,US,CT178,41.3857,-72.5808,Labs4rescue,CT,6419
428,Killingworth,US,CT437,41.3857,-72.5808,Dachshund Rescue and Pet Services,CT,6419
429,Troy,US,NY1018,42.7231,-73.6644,"Adopt-A-Pet Clinic, Inc.",NY,12180
430,Terryville,US,CT60,41.6826,-73.0118,"Animal Rescue Foundation, Inc.",CT,6786
431,Waterford,US,NY1124,42.8024,-73.6957,Dog House Adoptions,NY,12188
432,Orleans,US,VT09,44.9429,-72.2163,Pope Memorial Frontier Animal Shelter Inc.,VT,5855
433,Westbrook,US,CT72,41.3037,-72.4617,Valley Shore Animal Welfare League,CT,6498
434,Cohoes,US,NY1106,42.7754,-73.712,Boght & Oakwood Veterinary Clinics,NY,12047
435,Stanstead,CA,QC81,45.016667,-72.083333,Frontier Animal Society,QC,J0B 3E0
436,Marion,US,CT515,41.5636,-72.9261,Nile Valley Egyptian Foundation,CT,6444
437,Williston,US,VT58,44.4501,-73.1045,"All Breed Rescue, Inc.",VT,5495
438,Williston,US,VT85,44.4501,-73.1045,Vermont English Bulldog Rescue,VT,5495
439,Hillsdale,US,NY1061,42.187,-73.5019,Everlasting Hope Animal Rescue & Advocacy,NY,12529
440,East Greenbush,US,NY1196,42.5932,-73.6957,Northeast Avian Rescue,NY,12061
441,Clinton,US,CT188,41.2899,-72.5286,"Forgotten Felines, Inc.",CT,6413
442,Saratoga Springs,US,NY974,43.0791,-73.7806,Rottie Empire Rescue,NY,12866
443,North Haven,US,CT153,41.46,-72.819,North Haven Animal Control,CT,6492
444,Wallingford,US,CT563,41.46,-72.819,CottonTail Rabbit Rescue,CT,6492
445,Albany,US,NY604,42.683,-73.7415,Help Orphan Puppies,NY,12204
446,Charlotte,US,VT52,44.2917,-73.3033,Champlain Valley Canine Rescue,VT,5445
447,Shelburne,US,VT84,44.3863,-73.2117,Passion 4 Paws,VT,5482
448,Essex Junction,US,VT71,44.5215,-73.0609,Poodle Rescue of Vermont,VT,5451
449,Newtown,US,CT22,41.7599,-73.1986,Amanda Connection,CT,6759
450,Litchfield,US,CT252,41.7599,-73.1986,"M.E.O.W., Inc.",CT,6759
451,Essex Junction,US,VT89,44.4906,-73.1114,Little Woof Small Dog Rescue Inc.,VT,5453
452,West Cornwall,US,CT140,41.8389,-73.2903,Little Guild of Saint Francis,CT,6796
453,Albany,US,NY263,42.7049,-73.7682,Capital District Humane Association,NY,12211
454,Albany,US,NY295,42.7049,-73.7682,Whiskers Animal Benevolent League,NY,12211
455,Rensselaer,US,NY170,42.6525,-73.7567,Companion Animal Placement Program Inc.,NY,12224
456,Albany,US,NY98,42.6525,-73.7567,Peppertree Rescue,NY,12220
457,Albany,US,NY1052,42.6525,-73.7567,"Orange Street Cats, Inc.",NY,12201
458,Warrensburg,US,NY674,43.4948,-73.7801,Schroon River Animal Hospital,NY,12885
459,Westport,US,NY314,44.1836,-73.4364,North Country SPCA,NY,12993
460,Albany,US,NY64,42.6689,-73.7758,AnimaLovers,NY,12206
461,Corinth,US,NY61,43.2491,-73.8427,Adirondack Save-A-Stray,NY,12822
462,Albany,US,NY1060,42.6414,-73.7864,Karma K-9 Rescue Inc.,NY,12209
463,Greenfield Center,US,NY907,43.1312,-73.8521,Estherville Animal Shelter,NY,12833
464,Ballston Spa,US,NY1378,43.0049,-73.8524,Saratoga County Animal Shelter,NY,12020
465,Ballston Spa,US,NY1391,43.0049,-73.8524,Ballston Spa Veterinary Clinic,NY,12020
466,Oakville,US,CT574,41.5934,-73.0877,Kitty Kat Rescue,CT,6779
467,Prospect,US,CT103,41.5019,-72.9759,True Loving Companion,CT,6712
468,Waterbury,US,CT489,41.5581,-73.0519,"Spotty Dog Rescue, Inc",CT,6721
469,Albany,US,NY480,42.712,-73.819,Homeward Bound Dog Rescue of NY,NY,12205
470,Albany,US,NY848,42.712,-73.819,Forever Home Dog Rescue of the Capital District,NY,12205
471,Watertown,US,CT407,41.611,-73.1209,Blind Dog Rescue Alliance - CT,CT,6795
472,Watertown,US,CT414,41.611,-73.1209,Companion Pet Rescue - New England,CT,6795
473,Watertown,US,CT572,41.611,-73.1209,Perfect Imperfections,CT,6795
474,Northford,US,CT426,41.3784,-72.8215,All The Kings Horses Equine Rescue Inc.,CT,6472
475,Waterbury,US,CT112,41.5537,-73.0641,Rose Hope Animal Refuge,CT,6708
476,Trenton,US,ME79,44.544,-68.4223,SPCA of Hancock County,ME,4605
477,North Branford,US,CT98,41.3352,-72.7795,Branford Compassion Club,CT,6471
478,North Haven,US,CT211,41.3801,-72.8602,"Halfway Home Rescue, Inc.",CT,6473
479,North Haven,US,CT40,41.3801,-72.8602,The Animal Haven Inc.,CT,6473
480,North Haven ,US,CT533,41.3801,-72.8602,Fix and Feed North Haven Inc,CT,6473
481,Delmar,US,NY868,42.6182,-73.8341,Kitten Angels,NY,12054
482,Delmar,US,NY1257,42.6182,-73.8341,Free To Be Me Rescue,NY,12054
483,Delmar,US,NY1325,42.6182,-73.8341,"German Shepherd Rescue of NY, Inc.",NY,12054
484,Shelter Island,US,NY1189,41.0928,-72.3472,Sweetest Dog Rescue,NY,11964
485,Niskayuna,US,NY1039,42.7989,-73.8813,Capital Region Parrot Society,NY,12309
486,Niskayuna,US,NY1373,42.7989,-73.8813,"Guilderhaven, Inc",NY,12309
487,Bethlehem,US,CT415,41.6393,-73.2088,MCR - New Preston & West Coast,CT,6751
488,Colchester,US,VT91,44.5314,-73.204,A Canine Gem Rescue,VT,5446
489,Naugatuck,US,CT27,41.4915,-73.0529,Flora's Pet Project,CT,6770
490,naugatuck,US,CT61,41.4915,-73.0529,"Animals for Life, Inc.",CT,6770
491,Naugatuck,US,CT528,41.4915,-73.0529,Foster and Forever Pet Rescue,CT,6770
492,Sharon,US,CT559,41.87,-73.4547,Furry Flights to Freedom,CT,6069
493,East Hampton,US,NY288,41.0007,-72.1861,Elsas Ark Inc.,NY,11937
494,Schenectady,US,NY1382,42.8177,-73.9213,Voice for the Voiceless,NY,12308
495,Bethany,US,CT429,41.4185,-72.9952,"REGAP of Connecticut, Inc.",CT,6524
496,Hamden,US,CT505,41.3488,-72.9128,"Where the Love Is, Inc.",CT,6517
497,Branford,US,CT181,41.2774,-72.8088,Dan Cosgrove Animal Shelter,CT,6405
498,Branford,US,CT436,41.2774,-72.8088,Nutmeg CT Rescue,CT,6405
499,Schenectady,US,NY1383,42.7692,-73.9387,Furballs Rescue Inc,NY,12303
500,Woodbury,US,CT466,41.5669,-73.209,Better Days Rescue Fund,CT,6798
501,Hudson,US,NY117,42.2599,-73.7642,Animalkind Inc.,NY,12534
502,Schenectady,US,NY250,42.7886,-73.9749,Good Shepherd K9 Rescue - K9adopt,NY,12306
503,New Haven,US,CT307,41.3174,-72.93,The Purr Project Inc.,CT,6511
504,New Haven,US,CT74,41.3174,-72.93,The Friends of the New Haven Animal Shelter,CT,6511
505,East Haven,US,CT32,41.2776,-72.8771,East Haven Animal Shelter,CT,6512
506,Guilderland Center,US,NY1402,42.6981,-73.9675,Happy Cat Rescue Inc.,NY,12085
507,New Haven,US,CT167,41.3081,-72.9286,"The Greater New Haven Cat Project, Inc.",CT,6505
508,New Preston,US,CT75,41.6636,-73.3694,Pet Assistance Inc.,CT,6777
509,Washington,US,CT86,41.6636,-73.3694,"H.O.R.S.E of CT, Inc.",CT,6777
510,Peconic,US,NY197,41.0389,-72.4561,North fork animal welfare league / Riverhead animal Shelter,NY,11958
511,Southold,US,NY204,41.0389,-72.4561,The North Fork Animal Welfare League,NY,11958
512,Woodbridge,US,CT416,41.3527,-73.0108,Underhound Railroad,CT,6525
513,Seymour,US,CT570,41.3892,-73.0769,Coco's Animal Rescue Efforts of Seymour,CT,6483
514,Wainscott,US,NY55,40.9367,-72.2433,Animal Rescue Fund of the Hamptons Inc.,NY,11975
515,Glenville,US,NY808,42.9292,-74.0525,"Heaven Sent Animal Rescue, Inc",NY,12325
516,Southbury,US,CT99,41.4707,-73.2093,Loyal Paws Rescue & Sanctuary,CT,6488
517,Southbury,US,CT551,41.4707,-73.2093,Whiskers Pet Rescue,CT,6488
518,Southbury,US,CT571,41.4707,-73.2093,A Pups' Pizzazz,CT,6488
519,Sagaponack,US,NY1090,40.9253,-72.2786,Gimme Shelter Animal Rescue,NY,11962
520,West Haven,US,CT73,41.272,-72.9635,West Haven Animal Shelter,CT,6516
521,St. Albans,US,VT22,44.8103,-73.0841,Franklin County Animal Rescue,VT,5478
522,Duanesburg,US,NY923,42.7811,-74.0626,For the Love of Cats of New York,NY,12056
523,New Milford,US,CT185,41.5875,-73.4065,"Animal Welfare Society, Inc.",CT,6776
524,New Milford,US,CT542,41.5875,-73.4065,Wells Valley Cat Sanctuary,CT,6776
525,Red Hook,US,NY821,42.0496,-73.7971,Perfect Pets Rescue,NY,12523
526,Leeds,US,NY1133,42.2768,-73.9367,Paws of Hope,NY,12451
527,Westerlo,US,NY710,42.515,-74.0446,Midogrescue Foundation,NY,12193
528,Sandy Hook,US,CT314,41.4156,-73.2522,BayBrook Rescue,CT,6482
529,Southampton,US,NY711,40.9071,-72.4144,Amaryllis Farm Equine Rescue Inc,NY,11968
530,Southampton,US,NY914,40.9071,-72.4144,Last Chance Animal Rescue,NY,11968
531,Shelton,US,CT318,41.3036,-73.132,Compassion For Cats,CT,6484
532,Broadalbin,US,NY779,43.094,-74.1652,JACKSON'S LEGACY BULLY BREED RESCUE,NY,12025
533,Amsterdam,US,NY203,42.9533,-74.1844,Montgomery County SPCA,NY,12010
534,Peru,US,NY281,44.5893,-73.5176,Elmore SPCA,NY,12972
535,Sherbrooke,CA,QC44,45.419,-71.921,SPA de L'Estrie,QC,J1j 4N5
536,Jay,US,NY1244,44.375,-73.7286,The Joshua Fund Dog Rescue,NY,12941
537,Newtown,US,CT249,41.3942,-73.3138,The Animal Center Inc.,CT,6470
538,Newtown,US,CT431,41.3942,-73.3138,Kitten Associates,CT,6470
539,Newtown,US,CT63,41.3942,-73.3138,Canine Advocates of Newtown Inc.,CT,6470
540,Newtown,US,CT493,41.3942,-73.3138,Safe and Sound Rescue,CT,6470
541,Hawleyville,US,CT458,41.4275,-73.3556,Green Fur Kidz & the Furever Home shop,CT,6440
542,Plattsburgh,US,NY1349,44.6958,-73.4668,"Animal Rescue  Welfare Services, Inc",NY,12901
543,Verbank,US,NY1101,41.7228,-73.7053,Aslan's Cats,NY,12585
544,Stratford,US,CT334,41.2043,-73.1302,FeralCare,CT,6614
545,Stratford,US,CT38,41.2043,-73.1302,Stratford Animal Control,CT,6615
546,Stratford,US,CT526,41.2043,-73.1302,Rescued in the Nic of Time,CT,6614
547,Stratford,US,CT554,41.2043,-73.1302,Connecticut Parrot Rescue,CT,6615
548,Riverhead,US,NY1380,40.9242,-72.6493,The North Fork Country Kids,NY,11901
549,Trumbull,US,CT18,41.2555,-73.2121,Trumbull Animal Group,CT,6611
550,Saugerties,US,NY236,42.0793,-73.9891,Town of Saugerties Animal Shelter,NY,12477
551,New Fairfield,US,CT156,41.4653,-73.4944,New Fairfield Sherman Animal Welfare Society,CT,6812
552,Bridgeport,US,CT76,41.2043,-73.1692,Bridgeport Animal Control Facilites,CT,6610
553,Bethel,US,CT433,41.3794,-73.4021,2nd Chance Animal Rescue of CT,CT,6801
554,Bethel,US,CT445,41.3794,-73.4021,Bethel Animal Control,CT,6801
555,Cowansville,CA,QC83,45.2,-72.75,SPA des Cantons,QC,J2K 1N4
556,Danbury,US,CT330,41.4251,-73.4685,PawSafe,CT,6811
557,Salt Point,US,NY215,41.7983,-73.8322,P.A.N.T.,NY,12578
558,Hampton Bays,US,NY48,40.8491,-72.5781,Southampton Animal Shelter Foundation,NY,11942
559,Danbury,US,CT31,41.3947,-73.4544,Danbury Animal Welfare Society Inc. DAWS,CT,6813
560,Easton,US,CT36,41.2519,-73.2825,Easton Animal Shelter,CT,6612
561,Danbury,US,CT403,41.3907,-73.4555,Tails of Courage,CT,6810
562,Calverton,US,NY60,40.9264,-72.763,Kent Animal Shelter Inc.,NY,11933
563,Patterson,US,NY640,41.4703,-73.5551,Kodi's Club,NY,12563
564,Patterson,US,NY1334,41.4703,-73.5551,Happy Life Animal Rescue,NY,12563
565,Fairfield,US,CT175,41.1994,-73.2341,"Pet Protectors, Inc.",CT,6432
566,Gloversville,US,NY1119,43.0537,-74.3431,"Regional Animal Shelter, Inc",NY,12078
567,Staatsburg,US,NY536,41.8484,-73.9104,Pups and stuff,NY,12580
568,Holmes,US,NY1362,41.527,-73.6466,The Upper Paw Professional Dog Training and Rescue,NY,12531
569,Hyde Park,US,NY183,41.7816,-73.9094,C. A. R. E. Canine Athlete Rescue Effort,NY,12538
570,Hyde Park,US,NY121,41.7816,-73.9094,Dutchess County SPCA,NY,12538
571,Kingston,US,NY211,41.9278,-74.0182,Ulster County SPCA,NY,12401
572,Trenton,US,NY310,41.9278,-74.0182,Crest-Care Inc.,NY,12401
573,Kingston,US,NY720,41.9278,-74.0182,Paws Unlimited,NY,12401
574,Rocky Point,US,NY824,40.9537,-72.9347,Fontastic Kennels,NY,11778
575,Rocky Point,US,NY1203,40.9537,-72.9347,SHARP of NY,NY,11778
576,Rocky Point,US,NY1204,40.9537,-72.9347,Paws Unite People,NY,11778
577,Fairfield,US,CT575,41.1752929,-73.28309240000002,German Shepherd Rescue of CT,CT,6824
578,Westhampton,US,NY496,40.8166,-72.6705,Bideawee,NY,11977
579,Speonk,US,NY696,40.8188,-72.7095,LI Kitties,NY,11972
580,Sprakers,US,NY360,42.8028,-74.3994,Ayres Memorial Animal Shelter,NY,12166
581,Southport,US,CT538,41.1428,-73.2884,Super Paws Rescue Inc,CT,6890
582,Brewster,US,NY982,41.404,-73.6165,Guardian Angel Rescue,NY,10509
583,Ridgefield,US,CT232,41.301,-73.5003,Ridgefield Operation Animal Rescue (ROAR),CT,6877
584,Ridgefield,US,CT446,41.301,-73.5003,Minnie and Moe's Pups,CT,6877
585,Ridgefield,US,CT552,41.301,-73.5003,Looking Glass Animal Rescue,CT,6877
586,Poughkeepsie,US,NY950,41.6785,-73.8851,"My Hope's In You Small Animal Rescue, Inc.",NY,12603
587,Poughkeepsie,US,NY1064,41.6785,-73.8851,Hudson Valley Animal Rescue and Sanctuary,NY,12603
588,Carmel,US,NY169,41.4347,-73.6655,Putnam Humane Society,NY,10512
589,East Moriches,US,NY164,40.8087,-72.75399999999998,RSVP Inc. (Responsible Solutions for Valued Pets),NY,11940
590,Hopewell Jct,US,NY912,41.5709,-73.8065,Blissful Strays Animal Adoption,NY,12533
591,Howes Cave,US,NY234,42.6875,-74.4269,Animal Shelter of Schoharie Valley,NY,12092
592,Fultonham,US,NY925,42.5675,-74.3971,"Safe At Last Animal Rescue, Inc.",NY,12071
593,Greens Farms,US,CT529,41.1229,-73.3159,Little Black Dog Rescue,CT,6838
594,Westport,US,CT184,41.1428,-73.3519,Westport Animal Control,CT,6880
595,Westport,US,CT243,41.1428,-73.3519,Sweet Adoptables,CT,6880
596,Westport,US,CT30,41.1428,-73.3519,Save Our Strays Inc.,CT,6880
